#############################################################
##################### Intel CPU Network #####################
#############################################################

# PyTorch

Intel-E5-2650-v4-2.20GHz	cpu	op	C2D(1, 14, 14, 256, 256, 3, 1, 1)	Ansor-TPC	default	{'costs': [0.000233]}	1593586630.465974
Intel-E5-2650-v4-2.20GHz	cpu	op	C2D(1, 7, 7, 512, 512, 3, 1, 1)	Ansor-TPC	default	{'costs': [0.000308]}	1593586644.233730
Intel-E5-2650-v4-2.20GHz	cpu	op	C3D(1, 16, 224, 224, 3, 64, 7, 2, 3)	Ansor-TPC	default	{'costs': [0.009784]}	1593586665.961345
Intel-E5-2650-v4-2.20GHz	cpu	op	C3D(1, 16, 56, 56, 64, 64, 1, 1, 0)	Ansor-TPC	default	{'costs': [0.000281]}	1593586808.076177
Intel-E5-2650-v4-2.20GHz	cpu	op	C3D(1, 16, 14, 14, 256, 256, 3, 1, 1)	Ansor-TPC	default	{'costs': [0.008962]}	1593586840.980304
Intel-E5-2650-v4-2.20GHz	cpu	op	C3D(1, 16, 7, 7, 512, 512, 3, 1, 1)	Ansor-TPC	default	{'costs': [0.010952]}	1593587163.167712
Intel-E5-2650-v4-2.20GHz	cpu	subgraph	conv2d_bn_relu(1, 224, 224, 3, 64, 7, 2, 3)	Ansor-TPC	default	{'costs': [0.000183]}	1593587834.317917
Intel-E5-2650-v4-2.20GHz	cpu	subgraph	conv2d_bn_relu(1, 56, 56, 64, 128, 3, 2, 1)	Ansor-TPC	default	{'costs': [0.000123]}	1593587844.183230
Intel-E5-2650-v4-2.20GHz	cpu	subgraph	conv2d_bn_relu(1, 28, 28, 128, 256, 1, 2, 0)	Ansor-TPC	default	{'costs': [1.6e-05]}	1593587851.835438
Intel-E5-2650-v4-2.20GHz	cpu	subgraph	conv2d_bn_relu(1, 7, 7, 512, 512, 3, 1, 1)	Ansor-TPC	default	{'costs': [0.000306]}	1593587864.469640
